Date,Close,High,Low,Open,Volume,SMA_50,EMA_50,RSI_14,EMA_12,EMA_26,MACD,SMA_20,STD_20,Upper_Band,Lower_Band,High-Low,High-PrevClose,Low-PrevClose,TR,ATR_14,OBV,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalShareholderEquity,shortTermDebt,longTermDebt,commonStockSharesOutstanding,netIncome,EPS,Total_Debt,DE_Ratio,Current_Ratio,ROA,ROE
2013-04-29,20.39946937561035,20.49012520499313,19.99947855171578,20.005704887548756,91939968,20.037007064819335,19.752441148752418,65.07906408117009,19.97066235744274,19.9081897384734,0.0624726189693412,19.79420385360718,0.3576759903072615,20.5095558342217,19.078851872992658,0.49064665327735213,0.5299983281620761,0.03935167488472402,0.5299983281620761,0.4323670377132629,1049269680,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-04-30,20.536701202392578,20.613161745266765,20.36509731262802,20.397973504739,92175732,20.05278751373291,19.7831964449736,63.19751438451216,20.057745256665793,19.954746143208155,0.10299911345763846,19.808562183380126,0.3818626890274685,20.57228756143506,19.04483680532519,0.24806443263874556,0.21369236965641392,0.03437206298233164,0.24806443263874556,0.4209992289576583,1141445412,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-01,20.4335880279541,20.54043612229717,20.33222024786421,20.504072804031214,58141800,20.059551963806154,19.808701997247347,61.190566395150604,20.11556722147938,19.990215912448598,0.1253513090307834,19.826282691955566,0.4027345532695943,20.631751798494754,19.020813585416377,0.20821587443295897,0.003734919904591294,0.20448095452836768,0.20821587443295897,0.4197896212936159,1083303612,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-02,20.662227630615234,20.785264209950075,20.39921997647003,20.425372486745367,80651268,20.078057098388673,19.842173590712754,63.82639539072867,20.1996688228849,20.03999455823872,0.15967426464617773,19.869295406341553,0.44384198299975347,20.75697937234106,18.981611440342046,0.386044233480046,0.3516761819959733,0.03436805148407274,0.386044233480046,0.43105072149108636,1163954880,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-03,21.063459396362305,21.090357924887776,20.82137453790608,20.845283286443717,100403496,20.10305763244629,19.890067151718622,71.11552875898909,20.33255968034296,20.115806768470097,0.21675291187286305,19.94733819961548,0.5084894846237461,20.964317168862973,18.930359230367987,0.2689833869816951,0.4281302942725418,0.15914690729084668,0.4281302942725418,0.4260871061271439,1264358376,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-06,21.45772361755371,21.46519522095252,21.12672361423897,21.12672361423897,85566348,20.133861351013184,19.951543875869017,71.93133630812935,20.505661824529227,20.215208016550367,0.2904538079788601,20.055305576324464,0.5866785525858804,21.228662681496225,18.881948471152704,0.3384716067135507,0.4017358245902152,0.06326421787666447,0.4017358245902152,0.4297521399129359,1349924724,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-07,21.350128173828125,21.515503828383945,21.186745706031605,21.49408561295042,78281640,20.166966323852538,20.00639031892624,75.06539926456676,20.635579724421365,20.29927617634872,0.33630354807264595,20.154406356811524,0.6302695658165115,21.41494548844455,18.8938672251785,0.32875812235234037,0.057780210830234324,0.27097791152210604,0.32875812235234037,0.4260697814515204,1271643084,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-08,21.758586883544922,21.76481321923846,21.242533754389303,21.34439888426324,98633268,20.208559265136717,20.0751039096956,86.22051055975345,20.80835005659422,20.40737326577066,0.4009767908235631,20.25832643508911,0.7137770808432248,21.685880596775558,18.830772273402662,0.5222794648491558,0.4146850454103337,0.10759441943882209,0.5222794648491558,0.4197188371257362,1370276352,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-09,21.70503807067871,21.908768326412726,21.624091911711382,21.68909827196269,87935976,20.24427436828613,20.13902289640082,80.6312612974427,20.946302058761066,20.503496584652737,0.4428054741083294,20.35930757522583,0.7691718116003031,21.897651198426438,18.820963952025224,0.2846764147013445,0.15018144286780455,0.13449497183353998,0.2846764147013445,0.3732871998618302,1282340376,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-10,21.9229679107666,21.93068818806514,21.72197684102317,21.80043057607881,75832092,20.28364074707031,20.208981524415165,81.94569044223846,21.096558343684993,20.60864260880932,0.4879157348756742,20.471608638763428,0.8261536387334238,22.123915916230274,18.81930136129658,0.20871134704196947,0.22565011738642937,0.016938770344459897,0.22565011738642937,0.33788525509589434,1358172468,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-13,21.855716705322266,21.978751360153996,21.75235575004119,21.889587587325575,57882060,20.31917652130127,20.27355937464682,78.9375456714305,21.213351937783035,20.70101846781028,0.5123334699727558,20.590658950805665,0.8462473352248707,22.283153621255405,18.898164280355925,0.22639561011280662,0.05578344938739477,0.17061216072541185,0.22639561011280662,0.32667780609634406,1300290408,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-14,22.094066619873047,22.133666490838063,21.84600411385865,21.854969656764926,63108828,20.351853103637694,20.344951815636083,79.61856412423306,21.34884650425842,20.804207219814927,0.5446392844434946,20.70738067626953,0.8856667509635632,22.478714178196658,18.936047174342402,0.2876623769794122,0.27794978551579774,0.009712591463614473,0.2876623769794122,0.32925735730045375,1363399236,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-15,22.81110954284668,22.82331353969866,22.266417201782154,22.30327786609569,159276564,20.39035266876221,20.44166388336983,85.89074724870832,21.573810048656618,20.95286665115061,0.6209433975060072,20.873416042327882,0.9541320114714411,22.781680065270763,18.965152019385002,0.5568963379165055,0.7292469198256128,0.17235058190910735,0.7292469198256128,0.3656200434444458,1522675800,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-16,22.511741638183594,22.912977715358085,22.465416182571058,22.888567822155267,128255616,20.426461334228517,20.522843403166448,83.45618448029138,21.718107216276152,21.068338872412316,0.6497683438638369,21.04521722793579,0.922213278909095,22.88964378575398,19.200790670117602,0.44756153278702726,0.10186817251140567,0.3456933602756216,0.44756153278702726,0.37531568189790804,1394420184,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-17,22.643991470336914,22.751335010481924,22.42830589846246,22.664912336785562,111568320,20.46460723876953,20.60602568031039,82.0072153698693,21.860550947670113,21.18505387966599,0.6754970680041232,21.181340599060057,0.9481802675596918,23.077701134179442,19.284980063940672,0.32302911201946216,0.2395933722983301,0.08343573972113205,0.32302911201946216,0.3605321664591499,1505988504,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-20,22.627805709838867,22.92842005060075,22.539887186503808,22.539887186503808,90817092,20.502967414855956,20.685311171664445,80.88571613699301,21.97859014184992,21.291924385604723,0.6866657562451977,21.316355800628664,0.9524880925023204,23.221331985633306,19.41137961562402,0.3885328640969412,0.28442858026383533,0.10410428383310588,0.3885328640969412,0.37056562584902103,1415171412,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-21,22.588951110839844,22.705759450188385,22.35583177970523,22.61510172160569,79240680,20.538906707763672,20.759963718298778,82.45080105332985,22.07249182938683,21.388000439325843,0.6844913900609875,21.43972749710083,0.9493733597697591,23.338474216640346,19.540980777561312,0.34992767048315443,0.07795374034951763,0.2719739301336368,0.34992767048315443,0.38068789699546357,1335930732,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-22,22.15184783935547,22.64722872149023,22.08858789584931,22.479113879275907,102321576,20.56969539642334,20.81454740932061,71.10281878904476,22.084700446305085,21.444581728216924,0.6401187180881607,21.53433265686035,0.9194002299021322,23.373133116664615,19.695532197056085,0.5586408256409179,0.058277610650385725,0.5003632149905322,0.5586408256409179,0.3930162250069544,1233609156,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-23,21.986724853515625,22.165299196128363,21.76780081889489,21.842518744521858,90912996,20.598327293395997,20.86051515223022,64.01722177788099,22.06962727818363,21.48474047823905,0.5848867999445808,21.6260986328125,0.8640294130555413,23.35415745892358,19.89803980670142,0.3974983772334717,0.013451356772893774,0.3840470204605779,0.3974983772334717,0.3908282309327351,1142696160,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-24,21.750865936279297,21.88784912581453,21.693333072605427,21.799182683642734,91780128,20.624119911193848,20.895430869251754,54.67543521815818,22.02058707173681,21.504453475130923,0.5161335966058864,21.715635585784913,0.7699677838514029,23.25557115348772,20.175700018082107,0.19451605320910303,0.09887572770109543,0.29339178091019846,0.29339178091019846,0.38308937066987675,1050916032,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-28,21.948867797851562,22.21959570659432,21.92719901075387,22.004407471342958,90209700,20.657478942871094,20.936742121353706,59.28184506209344,22.009553337292928,21.53737305459171,0.4721802827012169,21.79310550689697,0.7058488496916631,23.204803206280296,20.381407807513646,0.2923966958404485,0.46872977031502217,0.1763330744745737,0.46872977031502217,0.39308734552435404,1141125732,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-29,21.626083374023438,21.867173522232093,21.525962767063323,21.810388587044393,80455464,20.687625045776368,20.96377511165448,47.88983780880904,21.95055795832839,21.54394418936443,0.4066137689639575,21.847574615478514,0.6430288654529698,23.133632346384452,20.561516884572576,0.3412107551687704,0.08169427561946918,0.4229050307882396,0.4229050307882396,0.38598917166286,1060670268,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-30,21.687105178833008,21.889838842095706,21.57876504115951,21.666184311570035,84743172,20.717233238220214,20.992140996641876,49.71509090909091,21.910026761482943,21.554548707102843,0.35547805438010016,21.91025047302246,0.5526997577599362,23.015649988542336,20.804850957502588,0.31107380093619597,0.2637554680722687,0.04731833286392728,0.31107380093619597,0.3878746992510637,1145413440,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-05-31,21.698562622070312,21.842520066003665,21.606410951152217,21.621356055800238,78697224,20.745381927490236,21.019843805482207,46.18443079904705,21.877493816957923,21.56521640450784,0.3122774124500829,21.962067222595216,0.4722630089414814,22.90659324047818,21.017541204712252,0.23610911485144825,0.15541488717065732,0.08069422768079093,0.23610911485144825,0.38862177049856506,1224110664,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-03,21.609149932861328,21.767053988101686,21.295086335403294,21.742896564024786,98928972,20.773460884094238,21.042953849693156,45.83897698420464,21.836210142481523,21.568470739941432,0.26773940254009077,21.989351749420166,0.43162973427035334,22.852611217960874,21.12609228087946,0.47196765269839247,0.06849136603137396,0.4034762866670185,0.47196765269839247,0.40616263068324976,1125181692,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-04,21.396699905395508,21.682870238571432,21.271423385936888,21.61462732813068,74669256,20.797764053344725,21.056826244034426,38.12756163344458,21.768593182929827,21.55574697441951,0.21284620851031733,21.986300563812257,0.4357813228517109,22.857863209515678,21.114737918108837,0.41144685263454406,0.07372030571010413,0.33772654692443993,0.41144685263454406,0.4150043789443306,1050512436,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-05,21.411643981933594,21.654476754895406,21.347636115705477,21.48162950973982,84187728,20.822699890136718,21.07074066512851,18.68946228813668,21.713677921238098,21.545072678679812,0.1686052425582858,21.98937635421753,0.43124834298185744,22.851873040181246,21.126879668253814,0.30684063918992877,0.25777684949989776,0.049063789690031,0.30684063918992877,0.3848325017560675,1134700164,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-06,21.53468132019043,21.576771728239454,21.10081962794974,21.526213124172447,103060836,20.84871162414551,21.08893441630741,26.267490333466455,21.68613998261538,21.54430294842134,0.14183703419404026,21.978181076049804,0.4403649588273862,22.858910993704576,21.09745115839503,0.4759521002897138,0.1651277463058598,0.310824353983854,0.4759521002897138,0.3868603994348308,1237761000,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-07,21.910511016845703,21.91723659824932,21.55161781986215,21.67863696422017,106877016,20.88710163116455,21.1211531065246,34.06907522712302,21.7206586032662,21.57142947200833,0.14922913125787218,21.988454723358153,0.4360327016494756,22.860520126657104,21.116389320059202,0.3656187783871694,0.38255527805889145,0.01693649967172206,0.38255527805889145,0.3911122684376472,1344638016,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-10,22.171775817871094,22.191200845768787,21.91947824796447,21.969539504264475,93418488,20.934935989379884,21.16235399716564,41.04821118480318,21.790061251666955,21.615899571701867,0.17416167996508847,22.00089511871338,0.43761246094937556,22.876120040612133,21.125670196814628,0.27172259780431673,0.2806898289230837,0.00896723111876696,0.2806898289230837,0.38340919449665734,1438056504,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-11,21.912504196166992,22.091577783944846,21.90528126722763,22.016111939008095,70233696,20.974098091125487,21.19177165202844,37.7790060503143,21.808898627743883,21.63787028462521,0.17102834311867454,22.003734493255614,0.4368044001672063,22.877343293590027,21.1301256929212,0.18629651671721703,0.0801980339262478,0.26649455064346483,0.26649455064346483,0.3774496859366795,1367822808,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-12,21.717491149902344,22.06667278733375,21.659460941982246,22.053223522593356,88103808,21.003457221984863,21.212388102925456,41.40048063778913,21.794835938845186,21.643768126497587,0.15106781234759836,21.98490571975708,0.44080360231053095,22.866512924378142,21.103298515136018,0.40721184535150456,0.15416859116675852,0.25304325418474605,0.40721184535150456,0.3666333302017214,1279719000,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-13,21.842517852783203,21.908767579617415,21.55609883319428,21.642772078968587,82713204,21.03872402191162,21.237099073508116,47.09888784177454,21.802171617912574,21.65849032844467,0.14368128946790293,21.936476135253905,0.39620579146776547,22.728887718189437,21.144064552318373,0.3526687464231344,0.19127642971507086,0.16139231670806353,0.3526687464231344,0.36343121371526876,1362432204,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-14,21.793704986572266,22.03429783272836,21.771041502275242,21.91972944917341,89710200,21.078558654785155,21.258926756373377,50.93196103523195,21.80086905924483,21.668506229046717,0.13236283019811523,21.90057430267334,0.37319925008678523,22.64697280284691,21.154175802499772,0.26325633045311747,0.1917799799451565,0.07147635050796097,0.26325633045311747,0.36127868153976295,1272722004,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-17,22.072898864746094,22.152098613078202,21.87439834982974,21.898058425166766,85766148,21.1299645614624,21.290847231211522,52.60621985100444,21.84271979855272,21.69846123909852,0.14425855945420096,21.872019672393797,0.33300823890155995,22.538036150196916,21.20600319459068,0.2777002632484624,0.3583936265059364,0.080693363257474,0.3583936265059364,0.35339752841054256,1358488152,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-18,22.430797576904297,22.4402623664365,22.125202188290036,22.132671892824572,86589324,21.192612991333007,21.33555116633673,66.66327004559372,21.933193302914503,21.75270837523228,0.18048492768222246,21.86216926574707,0.311707931640144,22.48558512902736,21.23875340246678,0.3150601781464637,0.36736350169040577,0.05230332354394207,0.36736350169040577,0.34943027633212587,1445077476,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-19,22.43229103088379,22.68533652057974,22.353091283533058,22.449476096622874,116519364,21.253896560668945,21.378560572789556,65.82064119654603,22.009977568755932,21.803047831206467,0.20692973754946564,21.854336261749268,0.29394545824135815,22.442227178231985,21.26644534526655,0.3322452370466813,0.25453894367544194,0.07770629337123935,0.3322452370466813,0.3509425217685891,1561596840,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-20,22.03529167175293,22.440263575732914,21.999676270474797,22.26567179888851,134745120,21.30099868774414,21.40431473353322,56.1432372298765,22.013872046140087,21.820251078654355,0.19362096748573165,21.848508453369142,0.2888477262816292,22.4262039059324,21.270813000805884,0.4405873052581164,0.007972544849124574,0.4326147604089918,0.4405873052581164,0.36554810679763683,1426851720,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-21,21.940401077270508,22.163309604090404,21.744639755455005,22.1249530958519,159132708,21.346098403930664,21.42533772740527,56.03124407453737,22.00256882016015,21.829151078551845,0.17341774160830425,21.846192264556883,0.28786513262372465,22.421922529804334,21.270461999309433,0.4186698486353997,0.1280179323374746,0.2906519162979251,0.4186698486353997,0.3617411207931373,1267719012,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-24,21.662948608398438,21.825583158192543,21.500063486552126,21.715001155698165,120555324,21.38581844329834,21.43465580116971,54.73561937820972,21.950319556812197,21.816839784466406,0.13347977234579034,21.841796398162842,0.290060339717297,22.421917077597435,21.26167571872825,0.32551967164041784,0.11481791907796435,0.4403375907183822,0.4403375907183822,0.3638047449419829,1147163688,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-25,21.573535919189453,21.909266398400106,21.531443611410932,21.84899432911735,102025872,21.427794952392578,21.44010208030774,52.805172108370506,21.892352843331775,21.798817275927373,0.09353556740440183,21.823029804229737,0.2948702401371342,22.412770284504006,21.233289323955468,0.3778227869891744,0.24631779000166887,0.1315049969875055,0.3778227869891744,0.36887489835621473,1045137816,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-26,21.75908660888672,21.867426760066543,21.682375487177193,21.761577143436295,73182744,21.4677840423584,21.452611277506914,53.80591708779233,21.87185034572484,21.79587426355399,0.07597608217085039,21.8296799659729,0.2916772779241466,22.413034521821192,21.24632541012461,0.18505127288934986,0.29389084087708994,0.10883956798774008,0.29389084087708994,0.35587052268388447,1118320560,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-27,21.844261169433594,22.034042898008785,21.833799787640185,21.88734816706502,76982940,21.514861221313478,21.467970096798158,48.753509723873016,21.867605857064646,21.799458478804333,0.06814737826031347,21.83753776550293,0.2897446421996672,22.417027049902263,21.258048481103597,0.20024311036859999,0.27495628912206627,0.07471317875346628,0.27495628912206627,0.3481848806169684,1195303500,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-06-28,21.92645263671875,21.963064632006702,21.772534950508703,21.790217365405127,93878028,21.571875915527343,21.485949804246026,45.05073934920031,21.876659207780662,21.80886545346466,0.06779375431600343,21.84893226623535,0.28846985310675605,22.425871972448864,21.27199256002184,0.1905296814979991,0.11880346257310848,0.07172621892489062,0.1905296814979991,0.3417448700866052,1289181528,101182000000,66861000000,15329000000,78852000000,3000000000.0,1989000000.0,13533474586,3228000000,0.23851967796498288,4989000000.0,0.06327043068026175,4.361732663578837,0.03190290763179222,0.0409374524425506
2013-07-01,22.113496780395508,22.218101123850822,22.04176673183102,22.07788137903613,68923008,21.615715370178222,21.510559489585223,54.17663481615007,21.913095757413714,21.83143073694102,0.08166502047269475,21.87414960861206,0.2884498309476524,22.451049270507365,21.297249946716757,0.1763343920198004,0.2916484871320719,0.11531409511227153,0.2916484871320719,0.3435415798357914,1358104536,105068000000,68858000000,14475000000,82989000000,3009000000.0,2238000000.0,13569394572,2970000000,0.21887490884291164,5247000000.0,0.06322524671944475,4.757029360967185,0.02826740777401302,0.035787875501572496
2013-07-02,21.974769592285156,22.191201195002836,21.84924438804616,22.171276920985168,75584340,21.65666072845459,21.528763807338162,55.47431510184998,21.92258403970163,21.842048429929473,0.08053560977215568,21.903053092956544,0.26619351176092065,22.435440116478386,21.3706660694347,0.3419568069566772,0.07770441460732869,0.2642523923493485,0.3419568069566772,0.3388805056647323,1282520196,105068000000,68858000000,14475000000,82989000000,3009000000.0,2238000000.0,13569394572,2970000000,0.21887490884291164,5247000000.0,0.06322524671944475,4.757029360967185,0.02826740777401302,0.035787875501572496
2013-07-03,22.077381134033203,22.1456221475412,21.879875327183502,21.914744702607813,41838120,21.695778007507325,21.550278212306594,55.04549864946372,21.946398977291103,21.859480482085306,0.08691849520579709,21.936339950561525,0.24203825079319763,22.42041645214792,21.45226344897513,0.26574682035769825,0.17085255525604381,0.09489426510165444,0.26574682035769825,0.3326717966600583,1324358316,105068000000,68858000000,14475000000,82989000000,3009000000.0,2238000000.0,13569394572,2970000000,0.21887490884291164,5247000000.0,0.06322524671944475,4.757029360967185,0.02826740777401302,0.035787875501572496
2013-07-05,22.253219604492188,22.301039005028045,22.10004793884818,22.166548246083785,68007924,21.735647506713867,21.577844541411913,59.36073556129911,21.993602150706653,21.888646343004336,0.10495580770231783,21.97226686477661,0.23241704558795595,22.437100955952523,21.507432773600698,0.2009910661798635,0.2236578709948418,0.022666804814978292,0.2236578709948418,0.32984333527018145,1392366240,105068000000,68858000000,14475000000,82989000000,3009000000.0,2238000000.0,13569394572,2970000000,0.21887490884291164,5247000000.0,0.06322524671944475,4.757029360967185,0.02826740777401302,0.035787875501572496
2013-07-08,22.54212760925293,22.57151477481336,22.342630498122663,22.395679637632494,78701220,21.78346195220947,21.61565956368019,59.52094010048399,22.0779906827907,21.93705236272645,0.14093832006424734,22.003847694396974,0.26430808238513825,22.53246385916725,21.475231529626697,0.228884276690696,0.3182951703211714,0.08941089363047539,0.3182951703211714,0.3269791598284125,1471067460,105068000000,68858000000,14475000000,82989000000,3009000000.0,2238000000.0,13569394572,2970000000,0.21887490884291164,5247000000.0,0.06322524671944475,4.757029360967185,0.02826740777401302,0.035787875501572496
2013-07-09,22.54586410522461,22.73788961942527,22.365045995636937,22.689322301162516,79096824,21.835176696777342,21.65213817315252,52.726654758719434,22.14997120931899,21.982149528837425,0.1678216804815662,22.02255210876465,0.28890913873835716,22.600370386241366,21.444733831287934,0.37284362378833436,0.1957620101723414,0.17708161361599295,0.37284362378833436,0.3273705971211217,1550164284,105068000000,68858000000,14475000000,82989000000,3009000000.0,2238000000.0,13569394572,2970000000,0.21887490884291164,5247000000.0,0.06322524671944475,4.757029360967185,0.02826740777401302,0.035787875501572496
2013-07-10,22.564542770385742,22.692807186171603,22.42482037810647,22.50128092071386,68267664,21.878478164672853,21.687918745593038,53.10856345615516,22.213751449483105,22.025289768952113,0.18846168053099177,22.055154037475585,0.3117258358159709,22.678605709107526,21.431702365843645,0.26798680806513175,0.14694308094699338,0.12104372711813838,0.26798680806513175,0.3227807093367253,1618431948,105068000000,68858000000,14475000000,82989000000,3009000000.0,2238000000.0,13569394572,2970000000,0.21887490884291164,5247000000.0,0.06322524671944475,4.757029360967185,0.02826740777401302,0.035787875501572496
